id,annotation,width,height,cell_type,plate_time,sample_date,sample_id,elapsed_timedelta
0030fd0e6378,201043 3 201746 6 202449 8 203152 11 203856 12 204560 14 205264 15 205968 16 206671 17 207375 18 208069 3 208078 19 208774 1 208776 4 208782 19 209477 28 210183 26 210888 25 211593 24 212299 22 213007 18 213713 16 214418 15 215123 14 215828 13 216533 13 217239 11 217945 9 218651 8 219356 7 220061 6 220765 7 221470 6 222175 4 222880 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,132703 3 133405 7 134108 9 134810 12 135513 14 136217 14 136922 14 137626 15 138330 15 139035 15 139739 15 140443 15 141148 9 141160 2 141852 7 142558 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,150224 2 150926 4 151629 5 152333 5 153036 7 153740 7 154444 7 155147 8 155851 8 156555 8 157259 8 157963 8 158667 9 159371 9 160075 9 160779 9 161483 9 162187 9 162891 9 163595 10 164299 10 165003 10 165707 10 166411 10 167115 10 167819 10 168524 10 169229 9 169934 8 170639 7 171344 6 172049 5 172753 5 173458 4 174162 5 174867 4 175571 4 176277 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,348705 1 349407 5 350112 5 350816 7 351521 7 352226 7 352930 7 353635 7 354340 6 355045 10 355749 16 356454 15 357158 16 357861 17 358565 17 359269 17 359973 17 360678 15 361382 15 362087 14 362791 14 363495 14 364200 13 364904 12 365609 11,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,332515 1 333218 2 333921 3 334624 4 335327 6 336030 7 336733 8 337437 8 338141 8 338844 9 339548 9 340252 10 340955 11 341659 11 342362 12 343066 12 343769 12 344473 12 345176 13 345880 13 346584 12 347288 12 347993 10 348697 10 349402 8 350107 7 350811 6 351516 5 352222 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,321923 1 322626 2 323329 4 324032 5 324735 6 325438 6 326142 6 326845 6 327549 6 328252 7 328956 8 329659 9 330363 9 331066 10 331769 12 332473 12 333176 14 333880 15 334583 18 335287 19 335991 20 336695 24 337399 28 338104 27 338808 27 339512 27 340216 25 340921 20 341625 18 342331 15 343037 11 343743 7 344449 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,330346 1 331049 3 331752 4 332454 6 333157 7 333860 8 334563 9 335267 9 335970 10 336674 10 337377 11 338081 10 338784 11 339488 11 340191 12 340895 11 341598 12 342302 12 343005 13 343709 12 344413 12 345117 11 345821 11 346524 11 347228 11 347932 10 348636 10 349340 9 350044 9 350748 8 351452 8 352155 8 352859 8 353563 7 354267 7 354971 6 355676 5 356381 3 357085 3 357790 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,327581 2 328285 3 328988 5 329692 5 330395 7 331099 7 331802 9 332506 8 333209 8 333911 10 334614 10 335317 10 336021 10 336724 10 337428 10 338132 10 338836 10 339539 10 340243 10 340947 10 341651 10 342355 9 343058 10 343762 9 344466 8 345170 6 345873 6 346577 5 347281 4 347985 2 348689 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,67136 6 67835 13 68537 17 69239 20 69942 21 70646 20 71349 21 72053 20 72756 21 73460 20 74164 20 74868 19 75574 16 76280 13 76990 6,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,71325 8 72025 18 72729 22 73434 25 74138 28 74843 26 75547 26 76252 24 76956 23 77661 20 78365 18 79070 16 79774 14 80479 11 81183 10 81888 7 82592 5,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,255053 2 255755 5 256457 8 257160 8 257862 9 258565 9 259268 9 259972 8 260674 10 261376 11 262077 13 262779 14 263482 14 264184 15 264887 16 265590 17 266293 17 266996 18 267700 18 268404 18 269110 15 269817 12 270524 9 271231 4,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,200310 1 201012 4 201715 6 202418 7 203121 8 203824 10 204528 10 205230 12 205934 13 206637 14 207341 14 208045 14 208749 14 209453 14 210157 14 210862 14 211567 13 212272 13 212979 10 213684 9 214389 9 215094 8 215799 8 216504 7 217209 6 217914 5 218619 4 219324 3 220029 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,156613 2 157316 5 158020 6 158723 9 159427 10 160130 12 160834 13 161537 14 162242 12 162948 8 163654 5 164360 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,152387 12 153089 17 153794 19 154498 21 155203 22 155908 23 156613 24 157319 28 158024 32 158729 32 159434 32 160139 32 160845 31 161550 4 161567 11,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,157987 2 158691 4 159395 7 160100 8 160124 2 160804 11 160824 4 160830 2 161509 12 161524 4 161536 2 162214 24 162242 1 162919 25 162947 2 163623 28 163653 1 164328 29 164358 2 165033 30 165064 2 165738 31 165770 1 166442 35 167147 35 167852 34 168556 35 169261 34 169965 34 170669 35 171373 35 172078 34 172782 5 172808 8 173515 5 174221 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,150183 2 150886 4 151590 4 152294 5 152998 6 153701 7 154405 8 155109 8 155813 8 156517 8 157221 9 157925 9 158628 10 159332 10 160036 10 160740 10 161444 10 162148 10 162852 11 163555 12 164259 12 164963 12 165667 12 166371 12 167075 12 167779 11 168483 11 169187 11 169891 11 170596 10 171301 8 172006 7 172711 6 173416 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,139574 2 140275 7 140977 11 141680 14 142375 1 142383 17 143078 1 143080 2 143086 19 143782 1 143786 1 143789 21 144486 29 145191 27 145895 25 146600 22 147304 20 148011 15 148719 6,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,144532 4 145234 10 145935 18 146635 35 147338 37 148042 38 148747 37 149452 35 150158 29 150864 22 151569 18 152275 14 152979 8 153684 6 154390 4,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,138268 6 138970 13 139674 14 140377 16 141081 17 141785 18 142489 18 143192 20 143896 21 144600 22 145305 21 146010 20 146715 19 147419 19 148124 18 148829 16 149534 11 150239 4,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,127010 1 127713 3 128415 6 129118 7 129822 7 130524 10 131227 11 131931 11 132634 12 133337 13 134041 13 134745 13 135449 13 136153 14 136858 13 137562 13 138267 12 138974 9,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,129100 12 129804 13 130507 15 131210 16 131914 16 132617 17 133321 17 134025 18 134729 18 135433 18 136138 17 136842 17 137547 16 138252 5 138957 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,132565 2 133267 5 133971 7 134675 9 135379 11 136083 14 136787 16 137491 17 138195 17 138900 17 139604 17 140308 16 141012 16 141716 15 142420 15 143124 16 143828 16 144534 14 145241 12 145948 9,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,99450 4 100153 6 100856 7 101559 9 102262 10 102964 13 103665 17 104365 21 105067 24 105771 25 106475 26 107179 26 107883 27 108588 27 109293 26 109998 26 110703 26 111408 25 112113 25 112818 24 113523 23 114228 3 114233 18 114940 15 115647 12,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,124814 7 125518 10 126222 12 126926 13 127630 14 128335 14 129039 15 129744 15 130448 16 131153 15 131857 16 132564 13 133271 11 133977 9 134684 7 135390 5,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,119952 4 120654 9 121356 12 122058 16 122762 16 123466 16 124170 15 124874 15 125579 13 126283 13 126988 11 127692 11 128397 9 129103 6 129809 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,137553 5 138256 11 138959 13 139662 14 140366 13 141070 13 141774 13 142478 12 143182 12 143886 11 144590 11 145294 10 145998 9 146702 8 147405 9 148109 8 148812 8 149516 7 150221 5,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,115649 5 116352 10 117057 10 117762 10 118466 11 119171 10 119876 10 120581 9 121285 10 121990 9 122695 9 123400 8 124104 8 124809 7 125513 6 126218 5 126925 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,89694 2 90396 5 91099 7 91802 8 92505 9 93208 10 93911 11 94614 12 95318 12 96022 12 96726 12 97431 10 98136 8 98840 6 99545 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,118476 7 119180 11 119885 12 120589 13 121293 13 121998 13 122702 13 123407 13 124111 13 124816 12 125524 8 126233 3 126939 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,96022 1 96724 4 97427 5 98129 9 98831 13 99534 15 100238 15 100941 16 101645 16 102349 16 103053 16 103756 17 104460 17 105164 15 105867 14 106571 12 107275 10 107978 9 108682 7 109386 6 110090 6 110793 6 111497 6 112201 5 112906 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,184749 3 185447 10 186147 14 186849 15 187552 16 188254 17 188957 18 189659 19 190362 19 191064 21 191767 21 192470 22 193173 22 193877 20 194582 14 195286 8,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,184730 5 185428 14 186128 20 186828 23 187528 25 188229 26 188932 25 189637 23 190343 20 191049 17 191755 14 192460 12 193166 9 193872 6,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,189635 4 190337 9 191038 14 191733 25 192437 27 193142 27 193848 25 194553 23 195259 17 195964 11 196670 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,191821 6 192525 8 193228 10 193932 10 194636 10 195340 11 196043 12 196747 12 197451 12 198154 14 198858 15 199562 15 200266 16 200969 18 201673 19 202377 19 203081 20 203784 21 204488 21 205193 20 205897 20 206602 19 207306 19 208011 18 208717 16 209424 13 210130 11 210837 8 211542 7 212248 5 212955 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,216509 14 217213 18 217917 22 218622 25 219326 27 220031 28 220737 27 221443 27 222148 27 222854 25 223560 24 224275 13 224990 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,223567 9 224265 21 224970 24 225675 25 226380 25 227086 24 227792 22 228500 19 229210 13 229919 9 230630 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,112290 15 112993 18 113696 21 114399 21 115101 22 115804 22 116507 22 117210 21 117914 19 118619 16 119323 14 120027 12 120731 6,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,215892 2 216592 5 217293 7 217994 9 218694 11 219393 14 220089 20 220788 23 221489 24 222187 28 222892 26 223596 25 224301 22 225006 20 225711 17 226415 16 227120 13 227825 10 228530 8 229234 6 229939 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,314349 2 315052 4 315756 4 316460 5 317164 5 317868 6 318572 6 319276 7 319979 13 320683 13 321387 13 322091 13 322795 13 323500 12 324204 12 324908 12 325612 12 326316 12 327021 10 327726 9 328430 9 329135 7 329841 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,119367 3 120071 3 120774 5 121478 5 122182 5 122885 6 123589 7 124293 7 124997 7 125700 9 126404 9 127108 10 127811 12 128515 12 129219 13 129923 15 130627 16 131331 16 132035 15 132739 14 133443 13 134147 13 134851 13 135555 13 136259 13 136963 13 137667 12 138370 13 139071 16 139775 16 140480 15 141185 14 141892 9 142600 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,10928 4 11630 7 12333 8 13035 11 13738 12 14440 13 15143 14 15846 15 16550 14 17255 13 17959 13 18664 11 19368 11 20072 9 20776 6 21480 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,16542 5 17242 13 17943 17 18645 20 19348 21 20050 23 20753 24 21456 24 22158 25 22861 24 23563 24 24266 22 24969 21 25674 18 26380 13 27086 9,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,60825 9 61529 10 62233 11 62938 11 63642 11 64346 12 65050 12 65754 12 66459 12 67163 12 67867 12 68572 12 69277 11 69981 11 70686 11 71391 10 72096 10 72800 10 73505 10 74210 9 74914 10 75619 9 76323 10 77028 9 77732 10 78436 10 79141 10 79845 12 80550 12 81254 13 81959 13 82664 14 83369 14 84074 14 84779 15 85484 15 86189 15 86894 16 87600 15 88307 13 89013 12 89719 10 90423 11 91128 10 91832 10 92537 8 93241 8 93945 8 94650 7 95354 6 96058 6 96762 6 97467 5 98171 4 98876 3 99582 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,43950 2 44653 4 45356 5 46058 7 46760 9 47462 12 48166 12 48868 14 49570 15 50273 16 50978 14 51682 12 52386 10,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,59500 11 60201 15 60904 16 61607 17 62310 17 63013 17 63717 16 64421 15 65126 12 65832 9 66538 5 67244 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,64598 3 65296 12 65997 16 66700 18 67402 21 68106 21 68811 21 69516 21 70220 23 70925 23 71629 24 72334 23 73040 22 73746 21 74452 20 75158 18 75864 15 76570 9,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,156873 6 157569 15 158268 20 158972 20 159675 20 160379 20 161082 20 161786 19 162489 18 163193 16 163896 15 164599 14 165302 13 166006 11 166711 9 167415 8 168119 7 168824 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,53965 2 54666 6 55369 7 56072 8 56775 10 57478 11 58182 11 58885 12 59588 13 60291 13 60994 14 61698 13 62403 12 63107 11 63812 10 64518 7 65224 5 65929 3 66635 1,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,81475 3 82177 8 82879 11 83582 12 84286 13 84989 15 85693 15 86397 16 87101 16 87805 16 88509 16 89213 16 89918 15 90624 13 91329 12 92034 11 92740 9 93445 9 94150 8 94856 7 95561 6 96266 6 96971 5 97675 6 98380 5 99085 5 99790 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,55392 5 56094 7 56797 7 57500 7 58202 8 58903 10 59602 15 60303 17 61006 17 61709 17 62413 17 63116 17 63820 17 64524 17 65227 17 65931 17 66635 16 67339 16 68043 16 68748 14 69452 14 70156 13 70860 12 71564 11 72269 8 72973 7 73677 6,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,158991 2 159694 4 160396 7 161099 8 161802 10 162505 11 163207 13 163910 13 164613 14 165315 15 166018 16 166721 17 167425 17 168129 15 168832 12 169536 9 170240 8 170944 6 171649 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,75876 4 76576 10 77277 15 77981 18 78685 20 78746 2 79390 22 79448 3 80096 22 80149 3 80154 1 80801 23 80851 2 80857 1 81507 24 81553 2 81561 1 82212 27 82254 3 82264 1 82917 30 82956 2 82967 1 83623 50 84329 46 85037 40 85744 35 86456 25 87166 15 87872 5,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,43424 5 44128 7 44832 8 45536 8 46241 8 46945 9 47650 8 48354 9 49058 9 49763 8 50467 9 51171 10 51876 9 52580 9 53284 9 53987 11 54691 11 55395 11 56099 11 56803 12 57507 12 58211 12 58915 12 59619 12 60323 11 61027 11 61731 11 62435 10 63139 10 63843 10 64548 8 65254 5,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,89001 5 89705 5 90409 5 91113 6 91816 7 92520 7 93224 7 93928 7 94631 8 95334 10 96037 11 96740 12 97444 12 98148 12 98853 11 99557 12 100262 11 100966 11 101671 9 102375 7 103080 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,20226 3 20929 8 20942 4 21631 19 22334 20 23037 20 23739 22 24442 22 25145 23 25849 22 26553 22 27257 21 27962 20 28666 19 29370 19 30074 18 30779 17 31483 16 32187 15 32892 13 33596 13 34301 11 35005 10 35710 8 36414 7 37119 6 37823 5 38528 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,160963 1 161665 4 162369 5 163073 6 163777 6 164481 7 165185 8 165888 11 166592 13 167295 16 167998 19 168702 21 169405 23 170108 24 170812 25 171515 26 172219 26 172924 25 173628 25 174334 22 175040 20 175746 18 176453 15 177161 8,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,173616 9 174319 12 175021 16 175710 7 175724 18 176414 32 177118 31 177822 29 178527 26 179231 24 179935 22 180639 19 181344 16 182048 14 182752 11 183456 9 184161 6 184865 4,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,34809 2 35509 7 36211 11 36915 13 37618 15 38322 15 39026 16 39729 17 40433 18 41137 18 41841 17 42544 18 43248 17 43952 17 44655 17 45359 17 46063 16 46768 15 47472 14 48177 13 48884 9 49592 4,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,86894 4 87597 7 88301 9 89005 10 89710 10 90414 10 91118 11 91822 11 92527 11 93231 11 93936 11 94641 10 95346 9 96053 6,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,74451 2 75154 5 75857 7 76561 9 77264 12 77967 14 78671 16 79375 17 80080 18 80784 20 81488 21 82192 22 82896 23 83600 24 84305 24 85009 23 85713 22 86417 21 87121 21 87826 19 88530 18 89234 17 89939 15 90644 13 91349 10 92054 8 92761 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,176465 2 177167 6 177871 8 178575 9 179279 9 179983 10 180687 11 181391 11 182095 12 182799 12 183503 13 184208 12 184912 12 185616 13 186320 13 187024 14 187728 14 188432 14 189136 15 189840 15 190544 15 191248 16 191953 15 192657 16 193362 15 194067 14 194773 13 195480 10 196189 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,40422 4 41124 9 41827 12 42529 15 43232 17 43935 17 44639 15 45342 15 46046 14 46750 12 47454 11 48159 8 48864 5 49569 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,162353 1 163056 4 163759 6 164463 7 165167 9 165871 10 166575 12 167279 14 167983 15 168687 15 169391 15 170095 14 170799 14 171503 14 172207 14 172912 13 173618 11 174324 8 175031 5 175737 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,84777 1 85479 3 86181 6 86883 8 87585 10 88288 11 88991 12 89695 12 90400 11 91104 10 91808 10 92512 10 93217 9 93921 8 94625 7 95330 4 96034 3,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
0030fd0e6378,86951 1 87654 2 88357 4 89060 5 89764 6 90468 7 91172 9 91876 11 92581 11 93285 12 93989 12 94693 12 95397 13 96101 13 96805 13 97509 13 98214 12 98918 13 99622 13 100326 13 101032 11 101739 9 102447 5 103154 2,704,520,shsy5y,11h30m00s,2019-06-16,shsy5y[diff]_E10-4_Vessel-714_Ph_3,0 days 11:30:00
